 2.20280000e-07  1.05411765e+00  2.20280000e-07  9.34036118e-01  2.20280000e-07  9.31764706e-01 
 2.21280000e-07  1.05882353e+00  2.21280000e-07  9.40749339e-01  2.21280000e-07  9.41176471e-01 
 2.22280000e-07  1.06823529e+00  2.22280000e-07  9.46142154e-01  2.22280000e-07  9.45882353e-01 
 2.23280000e-07  1.06823529e+00  2.23280000e-07  9.50128038e-01  2.23280000e-07  9.50588235e-01 
 2.24280000e-07  1.07294118e+00  2.24280000e-07  9.52635872e-01  2.24280000e-07  9.50588235e-01 
 2.25280000e-07  1.07294118e+00  2.25280000e-07  9.53884736e-01  2.25280000e-07  9.55294118e-01 
 2.26280000e-07  1.07294118e+00  2.26280000e-07  9.53797083e-01  2.26280000e-07  9.55294118e-01 
 2.27280000e-07  1.06823529e+00  2.27280000e-07  9.52308302e-01  2.27280000e-07  9.50588235e-01 
 2.28280000e-07  1.06352941e+00  2.28280000e-07  9.49365541e-01  2.28280000e-07  9.50588235e-01 
 2.29280000e-07  1.05411765e+00  2.29280000e-07  9.44926346e-01  2.29280000e-07  9.45882353e-01 
 2.30280000e-07  1.04941176e+00  2.30280000e-07  9.39234379e-01  2.30280000e-07  9.41176471e-01 
 2.31280000e-07  1.03529412e+00  2.31280000e-07  9.32232489e-01  2.31280000e-07  9.31764706e-01 
 2.32280000e-07  1.02588235e+00  2.32280000e-07  9.23873165e-01  2.32280000e-07  9.22352941e-01 
 2.33280000e-07  1.01176471e+00  2.33280000e-07  9.14393962e-01  2.33280000e-07  9.12941176e-01 
 2.34280000e-07  9.92941176e-01  2.34280000e-07  9.03454526e-01  2.34280000e-07  9.03529412e-01 
 2.35280000e-07  9.78823529e-01  2.35280000e-07  8.91309176e-01  2.35280000e-07  8.89411765e-01 
 2.36280000e-07  9.60000000e-01  2.36280000e-07  8.78185944e-01  2.36280000e-07  8.80000000e-01 
 2.37280000e-07  9.41176471e-01  2.37280000e-07  8.64011559e-01  2.37280000e-07  8.65882353e-01 
 2.38280000e-07  9.17647059e-01  2.38280000e-07  8.48721694e-01  2.38280000e-07  8.47058824e-01 
 2.39280000e-07  8.94117647e-01  2.39280000e-07  8.32260423e-01  2.39280000e-07  8.32941176e-01 
 2.40280000e-07  8.70588235e-01  2.40280000e-07  8.14856172e-01  2.40280000e-07  8.14117647e-01 
 2.41280000e-07  8.47058824e-01  2.41280000e-07  7.96712232e-01  2.41280000e-07  7.95294118e-01 
